ID,Posted at,Screen name,Text
306770991558840320,2013-02-27 14:21:18 +0000,thisisaaronland,"not much has been written about the period of airport design best described as ""space 1999 yurt fantasies"""
306742584208924672,2013-02-27 12:28:25 +0000,thisisaaronland,airport business twee / and other reasons I hate freedom
306733728590348288,2013-02-27 11:53:14 +0000,thisisaaronland,looking out over the city from the highway this morning / I had a terrifying vision of high-end condo developers embracing vinyl siding
306155374770278402,2013-02-25 21:35:04 +0000,thisisaaronland,nostalgia for the 1913 armory show versus nostalgia for the 1972 summit series / or option c which is to destroy the universe
305063117673594880,2013-02-22 21:14:49 +0000,thisisaaronland,can I get a grant to plan an e-repository for my redacted ?
304268790928130048,2013-02-20 16:38:27 +0000,thisisaaronland,"so basically all hardware evolves to the point where it can share photos, right?"
304241371840143364,2013-02-20 14:49:30 +0000,thisisaaronland,am I the only one who's ever wondered why the likes of clear channel haven't installed animatronic buskers in the subways yet?
303988900421054465,2013-02-19 22:06:16 +0000,thisisaaronland,why can't you get super fast internet bubble bath?
303944213089898496,2013-02-19 19:08:42 +0000,thisisaaronland,am I the only one who's ever looked at photos of the oval office and wondered why it has such ass-y couches?
303463027011887104,2013-02-18 11:16:38 +0000,thisisaaronland,"now wondering whether civil war soldiers listed their foaf:OnlineGamingAccount as ""union"" or ""confederate"" / and the sun hasn't even come up"
302946448197177344,2013-02-17 01:03:56 +0000,thisisaaronland,apparently hockey night in canada has started broadcasting in punjabi / which almost makes up for don cherry
302843773640114176,2013-02-16 18:15:56 +0000,thisisaaronland,you can thank my lack of ambition / as a reason why dashchatroulette doesn’t exist yet
301523299962322944,2013-02-13 02:48:51 +0000,thisisaaronland,did obama just say that we’re going to make drone pilot school free for toddlers?
301514905805258752,2013-02-13 02:15:30 +0000,thisisaaronland,two-fisting the state of the union and the hockey game because I have dual citizenship / AND YOUR BORDER MEANS NOTHING TO ME
301310129377267712,2013-02-12 12:41:47 +0000,thisisaaronland,why has no one tried playing hockey with a roomba yet
301162962318675970,2013-02-12 02:57:00 +0000,thisisaaronland,gowanus heights dumpling tapas
300994777564991488,2013-02-11 15:48:41 +0000,thisisaaronland,I am going to start a campaign to have google glasses rebranded as face drones
300993515993825280,2013-02-11 15:43:41 +0000,thisisaaronland,high speed trading algorithms / for drone signature strikes
299562266536337409,2013-02-07 16:56:24 +0000,thisisaaronland,gowanus heights versus everyblock / just saying
299539583501217792,2013-02-07 15:26:16 +0000,thisisaaronland,the museum of notional functionality
299533209056731138,2013-02-07 15:00:56 +0000,thisisaaronland,the part where you get to work and discover that most of the tabs from the previous day contain animated gifs of cats
299280284459884546,2013-02-06 22:15:54 +0000,thisisaaronland,drones are social objects / right
299279650167848960,2013-02-06 22:13:23 +0000,thisisaaronland,"""an outdoor roomba that you can ride around"" / the kids are alright"
298879602519076864,2013-02-05 19:43:44 +0000,thisisaaronland,is there a point when reaching out becomes deep diving / is it like when you start to be able to see people from an airplane
298252212428234752,2013-02-04 02:10:43 +0000,thisisaaronland,I think the tv just told me the game could start now that the fax machines are working again
298246044842618880,2013-02-04 01:46:12 +0000,thisisaaronland,ACCORDING TO TV THE FOOTBALL PLAYERS ARE BEWILDERED / ME TOO
298241202178904065,2013-02-04 01:26:58 +0000,thisisaaronland,england can have her nurses / we're just going to appoint beyonce goddess of war and fire and exploding things
298208437798588416,2013-02-03 23:16:46 +0000,thisisaaronland,so far I am profoundly disturbed by the amount of purple in the commercials
298205041817419777,2013-02-03 23:03:17 +0000,thisisaaronland,why hasn't anyone made a perfume out of the plaintive stares of yappy dogs waiting for their owners outside the grocery store yet?
298138008748711936,2013-02-03 18:36:55 +0000,thisisaaronland,terminal spotted in the wild / finally something to compensate for the face-stabbing of being in soho
297824711059070976,2013-02-02 21:51:59 +0000,thisisaaronland,can’t stop thinking of a vehicle for casting wenlock and mandeville and youppi together / the papineau rebellion maybe?
297333196788494337,2013-02-01 13:18:52 +0000,thisisaaronland,today's unhappy realization is that apparently there are people who hate input validation more than I hate npr on the weekends
296334302378065922,2013-01-29 19:09:37 +0000,thisisaaronland,DON'T WORRY EVERYONE / WE HAVE TUNA BLASTERS AND COOKIES TO LICK
294885113605545984,2013-01-25 19:11:04 +0000,thisisaaronland,"OH: ""What's a Matthew Rothenberg dolphin?"""
294804515180388354,2013-01-25 13:50:48 +0000,thisisaaronland,high-speed trading algorithms / for self-driving cars
294655713530245120,2013-01-25 03:59:31 +0000,thisisaaronland,that sound you’re hearing / is little printer printing animated gifs
294436817338519552,2013-01-24 13:29:42 +0000,thisisaaronland,does wanting to print a stack of animated gif frames to a little printer make me a bad person ?
294296945743233025,2013-01-24 04:13:54 +0000,thisisaaronland,"a door, a raspberry pi, a motion sensor, a camera and a little printer / why do I always have these thoughts five minutes before bed"
294111846510768129,2013-01-23 15:58:23 +0000,thisisaaronland,it would be wrong to point out that new yorkers might better weather the cold if their bagels didn't suck / right ?
294095701049241602,2013-01-23 14:54:13 +0000,thisisaaronland,that's right redacted / today I took great pleasure in reporting you as spam
293193698328576001,2013-01-21 03:09:59 +0000,thisisaaronland,why hasn’t anyone done a mashup of children of men and until the end of the world yet ?
292790112616595458,2013-01-20 00:26:17 +0000,thisisaaronland,it’s not just the bagels new york / you have some weird ideas about what a souvlaki is supposed to be
292709066516623360,2013-01-19 19:04:14 +0000,thisisaaronland,earnest love is sin / and other things the idoru have told me
292267867573977090,2013-01-18 13:51:04 +0000,thisisaaronland,mime on a telco
292260804902940673,2013-01-18 13:23:00 +0000,thisisaaronland,why has no one made fantasy football leagues for re-orgs yet?
292137790198661121,2013-01-18 05:14:11 +0000,thisisaaronland,ephemeral / is just fancy talk for thermal paper
291702654751625216,2013-01-17 00:25:07 +0000,thisisaaronland,trying to reconcile this bruce schneier talk against the haze of emerging from a j g ballard novel
291700920989913088,2013-01-17 00:18:13 +0000,thisisaaronland,why hasn’t anyone cross-bred weinerdogs and seals yet?
291540307575713792,2013-01-16 13:40:00 +0000,thisisaaronland,well done apple / requiring that the omniture tracking code be present for any of the links on your support page to work
291248317571153920,2013-01-15 18:19:44 +0000,thisisaaronland,$offset = intval($josef / $anni) / and other tiny victories I've inflicted on the codebase
291207887492104192,2013-01-15 15:39:05 +0000,thisisaaronland,sol lewitt's rules for yappy dogs
291202970270461952,2013-01-15 15:19:33 +0000,thisisaaronland,a little yappy dog in a georgia okeefe poncho / don’t ever change upper east side
290829724790448130,2013-01-14 14:36:24 +0000,thisisaaronland,choosing to believe that I just saw the sad lumpy man from my dinner with andre walking down the street with a samurai sword on his back
290652585516466176,2013-01-14 02:52:31 +0000,thisisaaronland,it turns out that millimeter wave detection machines are no match for skipping stones / that or TSA thinks I already have a heart of stone
289947729214455808,2013-01-12 04:11:40 +0000,thisisaaronland,why hasn’t george romero made a film about render ghosts yet?
289698662395809792,2013-01-11 11:41:58 +0000,thisisaaronland,knowing how many other long haul carriers are boarding proximate to your own flight would help calculating the time to get through security
289212220389326848,2013-01-10 03:29:01 +0000,thisisaaronland,grand theft spauto
289203931047940096,2013-01-10 02:56:04 +0000,thisisaaronland,who will be the first to do a remake of the film helvetica in minecraft ?
288047854923173889,2013-01-06 22:22:14 +0000,thisisaaronland,tell me new york / where does one go to watch habs games in this town?
287752634398539776,2013-01-06 02:49:08 +0000,thisisaaronland,why has no one swapped the soundtracks from les miserables and zero dark thirty yet?
287188587101962240,2013-01-04 13:27:49 +0000,thisisaaronland,50 shades of grey versus 40 shades of blue
285914902093242368,2013-01-01 01:06:39 +0000,thisisaaronland,DON’T WORRY INTERNET / WE ARE CELEBRATING THE FINANCIAL CLIFF BY DROPPING THINGS IN MELTED CHEESE
285096615562330112,2012-12-29 18:55:04 +0000,thisisaaronland,I was going to write a blog post but my laptop blew its brains out / I guess I’ll just read the dead tree biography of steve jobs instead
284484381899386882,2012-12-28 02:22:16 +0000,thisisaaronland,angry birds TSA
284333907124551680,2012-12-27 16:24:20 +0000,thisisaaronland,all the evidence suggests that MoMA has acquired the Hotel California and installed it at the exit
284310399808045056,2012-12-27 14:50:56 +0000,thisisaaronland,all the evidence suggests that MoMA has acquired the TSA and installed them at the front door
283987700229484544,2012-12-26 17:28:38 +0000,thisisaaronland,of rosemarie trockel can make colour field paintings out of wool / why has no one made colour field paintings out of grip tape yet
283984162887704576,2012-12-26 17:14:35 +0000,thisisaaronland,WON’T SOMEONE TELL THE PEOPLE WHO WRITE WALL LABELS ABOUT PARAGRAPHS
283955246525460480,2012-12-26 15:19:41 +0000,thisisaaronland,scratch-and-sniff pale fire
282857246206083073,2012-12-23 14:36:37 +0000,thisisaaronland,DON'T WORRY ENGLAND / I AM PUTTING SECRET BREAKFAST ICE CREAM IN MY TEA
281902575878553600,2012-12-20 23:23:06 +0000,thisisaaronland,that's the sound of privatesquare working offline by recording checkins in the subway and then publishing them when the sky is in sight
281558955078086656,2012-12-20 00:37:40 +0000,thisisaaronland,pro tip: deleting and re-adding a little printer does not purge the print queue / ALL YOUR MESSAGE ARE BELONG TO YOUR EMAIL ADDRESS
281147151130693632,2012-12-18 21:21:18 +0000,thisisaaronland,apparently the api is web 2.0 integrated and decoupled / so confused
280852780082663424,2012-12-18 01:51:35 +0000,thisisaaronland,render ghost barbie
280832174612152320,2012-12-18 00:29:42 +0000,thisisaaronland,why has no one organized critical mass for roombas?
280815850334875649,2012-12-17 23:24:50 +0000,thisisaaronland,why has no one made a kinect app for monitoring stress positions yet?
280104886140559362,2012-12-16 00:19:43 +0000,thisisaaronland,the santacon bros of the west village versus the mangy elmos of times square
279325230005092353,2012-12-13 20:41:39 +0000,thisisaaronland,a flash kind of gif / and other things I hear in meetings
279244377925242881,2012-12-13 15:20:22 +0000,thisisaaronland,remeetingate all the meetingations
278897849234763778,2012-12-12 16:23:23 +0000,thisisaaronland,face urinals / not a metaphor
278683824878125056,2012-12-12 02:12:56 +0000,thisisaaronland,I guess I should thank you annoying yet still tasty hipster ramen joint for holding a party and forcing me to eat in / but mostly I hate you
278579724178059264,2012-12-11 19:19:16 +0000,thisisaaronland,little hipster charlie brown xmas trees are the new tiny purse dogs
278256159499100160,2012-12-10 21:53:32 +0000,thisisaaronland,am I just very bad at internet today / or has no one made 3d models of rachel whiteread sculptures yet?
278161306312384512,2012-12-10 15:36:38 +0000,thisisaaronland,awkward reveal moments / and other tumblr accounts that should exist
277323230488952832,2012-12-08 08:06:25 +0000,thisisaaronland,grand theft florida
276397701912997889,2012-12-05 18:48:42 +0000,thisisaaronland,I am going to start a little printer based photo sharing social network / just to put all this mindless blathering about ephemera to rest
276059173614145537,2012-12-04 20:23:30 +0000,thisisaaronland,meanwhile / nothing quite dates a science fiction novel like a fax machine
275386216856313859,2012-12-02 23:49:25 +0000,thisisaaronland,steve miller and derby girls / versus canadons
275012451244863490,2012-12-01 23:04:12 +0000,thisisaaronland,pro tip / bad fog days at SFO mean all the approaches get switched around resulting in excellent viewing from T2
274986724566908928,2012-12-01 21:21:58 +0000,thisisaaronland,watching people tying to squeeze their wheelie bags under economy class seats / does not give me hope
274965671744524288,2012-12-01 19:58:19 +0000,thisisaaronland,who will be the first to compose an opera written not in italian or german but in product manager speak ?
274940104257191938,2012-12-01 18:16:43 +0000,thisisaaronland,the security theater at american airports is always a helpful reminder why the rest of the world hates freedom
274902120967311362,2012-12-01 15:45:47 +0000,thisisaaronland,you know what’s better than doing tai chi listening to girl talk / doing tai chi listening to girl talk watching the surfers on venice beach
274673230227308544,2012-12-01 00:36:15 +0000,thisisaaronland,after two weeks down under I don’t know whether I am more confused by the direction the cars are driving or by having a data plan again
274583021716373505,2012-11-30 18:37:48 +0000,thisisaaronland,pretty sure that all the normal immigration questions just got replaced with a quiz about neighbourhoods in brooklyn
274571504346345472,2012-11-30 17:52:02 +0000,thisisaaronland,I have seen the grim meathook future and it is sensor faucets in airplane bathrooms
274343134845083648,2012-11-30 02:44:35 +0000,thisisaaronland,why has no one installed an infinity pool in an elevator yet?
274331417419321345,2012-11-30 01:58:01 +0000,thisisaaronland,evocative taxi muzak is evocative / of john vangelis and kenny g’s moon beam love child
274301273933750272,2012-11-29 23:58:14 +0000,thisisaaronland,am I a stray francis bacon palette dish under glass or am I a damian hirst painting?
274267761411227649,2012-11-29 21:45:04 +0000,thisisaaronland,logic pianos and violin fluffing / I must be in sydney
273911092806291456,2012-11-28 22:07:48 +0000,thisisaaronland,in a spinny bar watching airplanes land / and other postcards I’d write from the land of dubious network availability
272810797707706371,2012-11-25 21:15:37 +0000,thisisaaronland,I have seen the future / and it is genetically engineered ants whose dna has been encoded with instructions for sol lewitt drawings
272440169863471104,2012-11-24 20:42:52 +0000,thisisaaronland,what if instead of being raised by wolves in the forest the boy was raised on airplanes by flight attendants?
272119885167996930,2012-11-23 23:30:11 +0000,thisisaaronland,pro tip / arriving internationally and transferring domestically at the airport in brisbane unlocks the secret j g ballard theme park
272103686472339457,2012-11-23 22:25:48 +0000,thisisaaronland,hello australia I am in you / filling out your little airport cards
272009739691499520,2012-11-23 16:12:30 +0000,thisisaaronland,also thank you / to all those in wellington who stayed up drinking long enough to see my cab off at four thirty in the morning!
271093308921610240,2012-11-21 03:30:56 +0000,thisisaaronland,why has no one restaged the performances of joseph beuys using cats yet?
271056214169878528,2012-11-21 01:03:32 +0000,thisisaaronland,trustpower is up as is skytower / smartozzy is down
269520234296262656,2012-11-16 19:20:05 +0000,thisisaaronland,bored airport workers staple their mouse pads / not a metaphor
269515773079339008,2012-11-16 19:02:22 +0000,thisisaaronland,one day I will install giant deelly boppers on the air traffic control tower at JFK
269452714377875457,2012-11-16 14:51:47 +0000,thisisaaronland,this is the part where I think about putting a gowanus heights sticker on my passport
268875122167930881,2012-11-15 00:36:39 +0000,thisisaaronland,another night / I might have lingered long enough to photobomb the set of person of interest with drone hat
268728805198270464,2012-11-14 14:55:14 +0000,thisisaaronland,"having just read the phrase ""location cloud"" I am now considering going on strike for the rest of the day..."
268710836221124608,2012-11-14 13:43:50 +0000,thisisaaronland,the villagers split hairs over the north side and the south side / we all stand around waiting for expensive coffee
268441117010309122,2012-11-13 19:52:04 +0000,thisisaaronland,today's tiny victories include writing a function named json_proxy_sadface()
268053308911001600,2012-11-12 18:11:03 +0000,thisisaaronland,one day museums will stop setting cookies for every tile in a zoomify-ible image / and restaurants will stop posting menus as word documents
268022314057207809,2012-11-12 16:07:53 +0000,thisisaaronland,apparently we are hosting html pages IN THE CLOUD now / so confused
267636852880703488,2012-11-11 14:36:12 +0000,thisisaaronland,SOL LEWITT’S / INSTRUCTIONS FOR WHEELIE BAGS
267022056477044736,2012-11-09 21:53:13 +0000,thisisaaronland,LITTLE MOVING DOT WOULD KICK SOL LEWITT’S ASS
267017749002346499,2012-11-09 21:36:06 +0000,thisisaaronland,the inception horn is like a kind of variable media art / right?
266929184448864256,2012-11-09 15:44:11 +0000,thisisaaronland,if that guy’s t-shirt is true then the clouds are full of cat-5 cables / so confused
266589385619808256,2012-11-08 17:13:57 +0000,thisisaaronland,I HAVE SEEN THE FUTURE OF UBIQUITOUS COMPUTING / AND IT IS TASTEFUL OBOE MUSIC
266589084179394562,2012-11-08 17:12:45 +0000,thisisaaronland,it’s like the ken burns effect for google earth / and other things you’re not supposed to say on your public twitter account
266386238108467200,2012-11-08 03:46:43 +0000,thisisaaronland,WHY HASN’T SOL LEWITT WRITTEN INSTRUCTIONS FOR MAKING CHUCK CLOSE PAINTINGS YET
266312154850938882,2012-11-07 22:52:20 +0000,thisisaaronland,currently reporting 100% crusty
266292901561126913,2012-11-07 21:35:49 +0000,thisisaaronland,"is it weird to love you this much, seattle public koolhaas?"
266067866896461825,2012-11-07 06:41:37 +0000,thisisaaronland,“by the way we have to fix that”
266028234192351232,2012-11-07 04:04:08 +0000,thisisaaronland,currently reporting the world’s most depressing japanese restaurant / if it becomes relevant I blame the hotate
265992624803033088,2012-11-07 01:42:38 +0000,thisisaaronland,currently reporting 0% drunk
265982659036082176,2012-11-07 01:03:02 +0000,thisisaaronland,so far captain huggy face has proven to be more compelling and more sympathetic than any of these hyperbolic television wonks
265946328775917568,2012-11-06 22:38:40 +0000,thisisaaronland,meanwhile / the seattle public koolhaas remains awesome
265880864326565888,2012-11-06 18:18:32 +0000,thisisaaronland,hello seattle / I am in you
265787449312169984,2012-11-06 12:07:20 +0000,thisisaaronland,live from terminal two / wanderdrone wanders again
265785059108335616,2012-11-06 11:57:50 +0000,thisisaaronland,on one of those beeping airport barge trolleys / trying to pretend it’s a boat
265774180295921664,2012-11-06 11:14:37 +0000,thisisaaronland,why has no one started a tumblr for stuff caught in razor wire / and other things you think about in early morning cabs
264872546938277889,2012-11-03 23:31:50 +0000,thisisaaronland,twitter accounts for animated gifs
264782036005437441,2012-11-03 17:32:11 +0000,thisisaaronland,also / I wish I could understand why backing up your cloud photos in the cloud aren’t just cloud photos
264401113690812416,2012-11-02 16:18:32 +0000,thisisaaronland,ATTENTION NEW YORK / IF THINGS GET REALLY BAD THE BATTERIES IN THE TOURISTS’ DSLR CAMERAS APPEAR TO BE FULLY CHARGED
264396118266376192,2012-11-02 15:58:41 +0000,thisisaaronland,DON’T WORRY NEW YORK / I CAN CONFIRM THAT THE LAWN SPRINKLERS IN BROOKLYN BRIDGE PARK ARE FULLY OPERATIONAL
264387637568229376,2012-11-02 15:24:59 +0000,thisisaaronland,can anyone in the NPZ confirm or deny whether or not the sensor faucets are still working?
263609380820353024,2012-10-31 11:52:28 +0000,thisisaaronland,maybe all the excitement of the last few days has made us forget the possibilities of a star wars + muppets crossover movie / see also: 1980
263429466930429952,2012-10-30 23:57:33 +0000,thisisaaronland,unsure how the kindle with ads is available while the one without is backordered by a week / probably just a lack of imagination on my part
263137254560653312,2012-10-30 04:36:24 +0000,thisisaaronland,CONTINUOUS PARTIAL SATURDAY
263110746941050880,2012-10-30 02:51:05 +0000,thisisaaronland,new york is gurgling / and I am introducing someone to eminenya for the first time
263077338701504513,2012-10-30 00:38:19 +0000,thisisaaronland,ATTENTION NEW YORK CITY WE ARE WATCHING RERUNS OF TREME / at least until the power goes out
263071410170253312,2012-10-30 00:14:46 +0000,thisisaaronland,request timeout for icmp_seq / is the saddest song
263053387019468800,2012-10-29 23:03:09 +0000,thisisaaronland,new york is being attacked by the sky and I am listening to the radio in santa monica / FUCKYEAHINTERNET
262924298967199745,2012-10-29 14:30:12 +0000,thisisaaronland,ATTENTION NEW YORK OIL PAINTERS / THE GREEN OF THE GOWANUS WOULD BE LICKABLE RIGHT NOW IF IT WEREN’T SO TERRIFYING
262908964214288384,2012-10-29 13:29:16 +0000,thisisaaronland,has the mayor's office announced when we should start drinking again?
262879966222499840,2012-10-29 11:34:02 +0000,thisisaaronland,it’s seven thirty in the morning and I feel like I should be listening to jimmy buffet / so confused or angry sky god psyops?
262766453760065537,2012-10-29 04:02:59 +0000,thisisaaronland,sf police report happy fans are pounding on their car / YOUR MOVE ANGRY SKY GOD
262763884681756672,2012-10-29 03:52:46 +0000,thisisaaronland,great / now I have to listen to both angry sky god and the sf police scanner
262728148414775297,2012-10-29 01:30:46 +0000,thisisaaronland,ATTENTION ANGRY SKY GOD THE BOURBON HAS BEEN BREACHED / ALSO COOKIES
262713747704008704,2012-10-29 00:33:33 +0000,thisisaaronland,the night is young / and I still have half a gallon of chromakey paint angry sky god
262700362300002304,2012-10-28 23:40:21 +0000,thisisaaronland,tonight would be a good night to test the social norms around task rabbit
262664852340867074,2012-10-28 21:19:15 +0000,thisisaaronland,meanwhile / if there was ever a night the gowanus yacht club needed to be open surely this is it
262650138059735042,2012-10-28 20:20:47 +0000,thisisaaronland,all over new york / people are beginning to realize that their ipads will make awesome flashlights
262534272873811968,2012-10-28 12:40:22 +0000,thisisaaronland,if you're wondering / it's because instapaper doesn't save highlights and the non-native kindle readers don't have a highlights.txt file
262283452987088896,2012-10-27 20:03:42 +0000,thisisaaronland,I bought a fresh bottle of bourbon angry sky god / so you know whatever
262221618259038209,2012-10-27 15:58:00 +0000,thisisaaronland,meanwhile / the rest of you may see a spooky hurricane but I see angry sky god coming to punish gary bettman
261970984364552193,2012-10-26 23:22:04 +0000,thisisaaronland,but seriously / what are people going to do when all the brooklyn hipsters start dressing like upper east side door men
261968674502606849,2012-10-26 23:12:53 +0000,thisisaaronland,is there anything sadder than an upper east side doorman in full dress uniform / crossing park avenue on a razor scooter
261819488033447936,2012-10-26 13:20:04 +0000,thisisaaronland,can someone explain why the west side 86th st subway gets tasteful emo scenes of a privileged past while the rest of us just get brand porn?
261240901307867137,2012-10-24 23:00:59 +0000,thisisaaronland,in a room alone / trying not to hulk out about delegated auth...
260861114965966848,2012-10-23 21:51:51 +0000,thisisaaronland,this yak has always been at war with oauth
260799338115117056,2012-10-23 17:46:22 +0000,thisisaaronland,WE HAVE ALWAYS BEEN AT WAR WITH HTML
260796859419881473,2012-10-23 17:36:31 +0000,thisisaaronland,FUSED TOGETHER WITH HORSE-BINDERS!!!
260594337870667778,2012-10-23 04:11:46 +0000,thisisaaronland,I find myself vaguely interested in who wins the baseball / I blame gary bettman
260569713321578497,2012-10-23 02:33:55 +0000,thisisaaronland,did he just say we're going to burn all the binders with the torches?
260568937350180866,2012-10-23 02:30:50 +0000,thisisaaronland,teachers with bayonets versus underwater space carriers
260566439621189634,2012-10-23 02:20:54 +0000,thisisaaronland,VALVES OF COUNTERFEIT SILENCE!!!
260565464315478018,2012-10-23 02:17:02 +0000,thisisaaronland,when you think about it a horse with a bayonet is kind of like a unicorn / so confused
260564582119116800,2012-10-23 02:13:32 +0000,thisisaaronland,somewhere / roger is flying a drone
260560889697140736,2012-10-23 01:58:51 +0000,thisisaaronland,somewhere / stuxnet is pounding the table
260559725228347394,2012-10-23 01:54:14 +0000,thisisaaronland,HORSE-POWERED CENTRIFUGES!!!
260558457328001024,2012-10-23 01:49:11 +0000,thisisaaronland,TIGHTEN ALL THE BINDERS!!!
260557436522475521,2012-10-23 01:45:08 +0000,thisisaaronland,SHIPS FULL OF BINDERS!!!
260556026179366913,2012-10-23 01:39:32 +0000,thisisaaronland,BINDERS FULL OF HUMAN POSSIBILITIES!!!
260554685897920512,2012-10-23 01:34:12 +0000,thisisaaronland,did he just say we’re going to invade canada?
260553778099539968,2012-10-23 01:30:36 +0000,thisisaaronland,"it’s known unknowns all the way down, isn’t it?"
260553018632699904,2012-10-23 01:27:35 +0000,thisisaaronland,FREEDOM VOICES / SUDDENLY THE FREEDOM TOWER MAKES SENSE
260349664560300033,2012-10-22 11:59:31 +0000,thisisaaronland,that sound you're hearing is privatesquare getting to first base with artisanal integers
260154382451109888,2012-10-21 23:03:32 +0000,thisisaaronland,every time this robot train stops / god kills a self-driving car
260147547308453888,2012-10-21 22:36:23 +0000,thisisaaronland,feeling like I am on the set of deep space nine again / I must be at jkf’s terminal two
260111130083614721,2012-10-21 20:11:40 +0000,thisisaaronland,a biohazard disposal bin next to the ice cream flavoured condom machine / I must be in the departure gate bathroom
260104055634944000,2012-10-21 19:43:34 +0000,thisisaaronland,trudeau airport wins at social ballardianism
259660798530568193,2012-10-20 14:22:13 +0000,thisisaaronland,"measuring time / relative to the ""taiwan hard drive crisis"""
259394497971105793,2012-10-19 20:44:02 +0000,thisisaaronland,met someone who’s never heard of clippy / THIS IS GOOD
259351089390948352,2012-10-19 17:51:32 +0000,thisisaaronland,FOAF / that’s where my myers briggs score says I’m a viking!
259349340307476480,2012-10-19 17:44:35 +0000,thisisaaronland,hypermedia considered harmful / or at least a giant waste of time
259347811995365376,2012-10-19 17:38:31 +0000,thisisaaronland,http works at “web scale” if that’s what you mean by the semantic web
259314195244400640,2012-10-19 15:24:56 +0000,thisisaaronland,every time you put hosted virtual desktops in the trough of disillusionment someone from MIT pounds the table
259312993500803072,2012-10-19 15:20:10 +0000,thisisaaronland,surrounded by librarians and maple syrup / this is good
259071197952765952,2012-10-18 23:19:21 +0000,thisisaaronland,"drafting introductory notes about etsy and their lack of ""corn doilies"" / see also: 1891"
259041072557211648,2012-10-18 21:19:39 +0000,thisisaaronland,hello montreal / I am in your 21st floors and complimentary chocolates
258922797680717825,2012-10-18 13:29:40 +0000,thisisaaronland,oh midtown / you are like every facet of the fatalist’s singularity given form
258533864069292032,2012-10-17 11:44:11 +0000,thisisaaronland,"new gov.uk is teh good / page describing browser cookies makes up for birthday message from the queen being top search result for ""canada"""
258400172546068480,2012-10-17 02:52:56 +0000,thisisaaronland,what is the deal with all those disposable cameras?
258392428090884097,2012-10-17 02:22:10 +0000,thisisaaronland,guns don’t kill people / single moms in binders kill people apparently
258372661942550528,2012-10-17 01:03:37 +0000,thisisaaronland,why isn't wenlock moderating this?
258359889053765634,2012-10-17 00:12:52 +0000,thisisaaronland,gowanus yacht club is closed for the year / I blame angry sky god
256849669634813954,2012-10-12 20:11:47 +0000,thisisaaronland,watching humans try to rent plain old cars at the airport doesn’t really inspire hope that we’ll do much better with self-driving cars
256193040144805888,2012-10-11 00:42:35 +0000,thisisaaronland,listening to a robot read talk notes / sort of wondering if I need to show up anymore…
255777604026638338,2012-10-09 21:11:47 +0000,thisisaaronland,this document model lets you assert that you've met time / so confused
255769093221785600,2012-10-09 20:37:58 +0000,thisisaaronland,if only I could reach the inception horn while all wrapped up in this complexity slanket...
255710846485921792,2012-10-09 16:46:31 +0000,thisisaaronland,registered for an api with a three day latency / for docs
255704108592406528,2012-10-09 16:19:44 +0000,thisisaaronland,"printing out a 35 page ""primer"" for a data model / what could go wrong?"
255677246902255617,2012-10-09 14:33:00 +0000,thisisaaronland,pro tip / report all promoted tweets as spam
255645661490450432,2012-10-09 12:27:30 +0000,thisisaaronland,note to self / when the radio starts contrasting local tech gatherings with dave matthews concerts the trick is to turn the radio off
254665387550076929,2012-10-06 19:32:14 +0000,thisisaaronland,I applaud your effort on the tasteful gray wool-cotton lederhosen new york / but no
254352500122087424,2012-10-05 22:48:56 +0000,thisisaaronland,we should just cap-off the freedom tower as-is and use it as the base for a giant holographic tupac watching over the city
254270959194886145,2012-10-05 17:24:55 +0000,thisisaaronland,currently stabbing self in face with software and magic pony standards from the 90s / yeah baby
253918236486279168,2012-10-04 18:03:19 +0000,thisisaaronland,everyone is all wigged out by the half-dome surveillance cameras but what will we do when the sensor faucets get facebook pages?
253632962917183488,2012-10-03 23:09:45 +0000,thisisaaronland,why are both allowed to happen at the same time
253632902812819457,2012-10-03 23:09:30 +0000,thisisaaronland,why are airport bars allowed to play dark side of the moon
253632811821588480,2012-10-03 23:09:09 +0000,thisisaaronland,why are people allowed to drink tequila in airports
253559237534429184,2012-10-03 18:16:47 +0000,thisisaaronland,"what is ""the birds"" of sensor faucets ?"
253179557572657152,2012-10-02 17:08:05 +0000,thisisaaronland,am I the only one who wants to put googly eyes on all the surveillance dome cams?
252466209092665347,2012-09-30 17:53:29 +0000,thisisaaronland,hello detroit I am in you / also I wish there was a hockey season too
252093524416286720,2012-09-29 17:12:34 +0000,thisisaaronland,I am totally excited to look at mud
251680652318089217,2012-09-28 13:51:58 +0000,thisisaaronland,the mc mansioning of umbrellas / and other things I’ve learned on the upper east side
251407984054378496,2012-09-27 19:48:28 +0000,thisisaaronland,and yes / those are all brooklyn integers
250568560517206017,2012-09-25 12:12:54 +0000,thisisaaronland,you've been invited to the only say nice things group / violators will be towed
250282846223228928,2012-09-24 17:17:35 +0000,thisisaaronland,but really / HOW WILL WE ARCHIVE THE SENSOR FAUCETS???
249903210809139200,2012-09-23 16:09:03 +0000,thisisaaronland,"prevented from assigning flickr.photos.geo.setContext ""3"" (or: IN THE SKY) to photos by my past self's fussiness about input values / oops"
249892900345888769,2012-09-23 15:28:04 +0000,thisisaaronland,being forced to decide whether water dripping nostalgia for warhol's soup cans is better or worse than the same for the 1972 summit series
